4357.casting,"Jenny Seagrove,Dwier Brown,Carey Lowell,Brad Hall,Miguel Ferrer,Natalija Nogulich,Pamela Brull,Gary Swanson,Jack David Walker,Willy Parsons,Frank Noon,Theresa Rnadle,Xander Berkeley,Ray Reinhardt,Jacob Gelman","Jenny Seagrove,Dwier Brown,Carey Lowell,Brad Hall,Miguel Ferrer,Natalija Nogulich,Pamela Brull,Gary Swanson,Jack David Walker,Willy Parsons,Frank Noon,Theresa Randle,Xander Berkeley,Ray Reinhardt,Jacob Gelman"
6596.actors,"Yann de Monterno,Florevnce d'Azémar,Kevin Miranda","Yann de Monterno,Florence d'Azémar,Kevin Miranda"
5567.release_date,25 December 2014 (USAq),25 December 2014 (USA)
2723.country,UAS,USA
1995.duration,105 emin,105 min
5249.casting,"Shannaon Presby,Lori Loughlin,James Spader,John Philbin,David H. MacDonald,Vince Grant,Theron Montgomery,Eddie Jones,Lucy Martin,Eric Stoltz,Paige Price,Court Miller,Tom Atkins,Jean De Baer,Robertson Carricart","Shannon Presby,Lori Loughlin,James Spader,John Philbin,David H. MacDonald,Vince Grant,Theron Montgomery,Eddie Jones,Lucy Martin,Eric Stoltz,Paige Price,Court Miller,Tom Atkins,Jean De Baer,Robertson Carricart"
7256.description,Aging stuntman Sonney Hooper is still on top as one of the best stuntmn in the business. But up and coming Ski is starting to do bigger and better stunts. Hooper has the experience to ...,Aging stuntman Sonney Hooper is still on top as one of the best stuntmen in the business. But up and coming Ski is starting to do bigger and better stunts. Hooper has the experience to ...
5315.id,tt4078970,tt0478970
1317.review_count,"491 user,152 critci","491 user,152 critic"
5430.id,tt236339,tt2363309
3918.director,kAdam Lipsius,Adam Lipsius
7378.country,UAS,USA
2665.casting,"JohnCusack,Paul Birchard,Margot Leicester,Walter Lewis,Eric Meyers,David Nicholson,Holly Hayes,Alexandra Silber,Johann Urb,Andrew Lee Potts,Tony Shalhoub,Emily Harvey,William Armstrong,Kim Thomson,Drew Powell","John Cusack,Paul Birchard,Margot Leicester,Walter Lewis,Eric Meyers,David Nicholson,Holly Hayes,Alexandra Silber,Johann Urb,Andrew Lee Potts,Tony Shalhoub,Emily Harvey,William Armstrong,Kim Thomson,Drew Powell"
3011.id,tt14683m87,tt1468387
825.review_count,"187 uaser,239 critic","187 user,239 critic"
1247.name,tTombstone,Tombstone
6907.release_date,9 July 2013 (USAo),9 July 2013 (USA)
1608.name,The Equlaizer,The Equalizer
2147.casting,"Jason Statham,Joan Allen,Ian McShane,Tyrese Gibson,Natalie Martinez,Max Ryan,Jasone Clarke,Fred Koehler,Jacob Vargas,Justin Mader,Robert LaSardo,Robin Shou,Benz Antoine,Danny Blanco Hall,Christian Paul","Jason Statham,Joan Allen,Ian McShane,Tyrese Gibson,Natalie Martinez,Max Ryan,Jason Clarke,Fred Koehler,Jacob Vargas,Justin Mader,Robert LaSardo,Robin Shou,Benz Antoine,Danny Blanco Hall,Christian Paul"
3105.director,Henry aKing,Henry King
137.id,tt0032484,tt0066518
6580.review_count,"5 user, critic","5 user,3 critic"
5552.creator,"Megan Mercier,Kris Swanerg","Megan Mercier,Kris Swanberg"
4389.actors,"Meelanie Griffith,Stephen Dorff,Alicia Witt","Melanie Griffith,Stephen Dorff,Alicia Witt"
232.duration,82 mn,82 min
2159.genre,"Horror,Romanec","Horror,Romance"
1222.actors,"Will Smith,Charlize Theon,Jason Bateman","Will Smith,Charlize Theron,Jason Bateman"
2530.casting,"Alana Baer,Taisha Monique Clark,Melody Cohen,James J.Cox,Logan Dondanville,Matthew Easton,Kim Hamilton,David Imani,Matt Masella,Nina Ann Nelson,John Prudhont","Alana Baer,Taisha Monique Clark,Melody Cohen,James J. Cox,Logan Dondanville,Matthew Easton,Kim Hamilton,David Imani,Matt Masella,Nina Ann Nelson,John Prudhont"
3047.creator,"Patrick Daly,Joe Fendelman","Patrick Daly,Joel Fendelman"
6493.country,"USA,UKR,wanda,Palestine,Israel,Ireland","USA,UK,Rwanda,Palestine,Israel,Ireland"
5137.description,"An alienated, Americanized teenager of Eas tIndian heritage is sent back to India where he discovers not only his roots but a lot about himself.","An alienated, Americanized teenager of East Indian heritage is sent back to India where he discovers not only his roots but a lot about himself."
1309.name,Bobb yDeerfield,Bobby Deerfield
6008.release_date,27 April 1979 (US)A,27 April 1979 (USA)
1142.id,ttt0099088,tt0099088
1652.language,"Englsih,Spanish","English,Spanish"
3695.creator,"Michael Germna,Daniel Ragussis","Michael German,Daniel Ragussis"
5043.director,"Tim Burton,Mike Jonhson","Tim Burton,Mike Johnson"
5635.language,Enlish,English
5466.id,tt0059221***,tt0059221
409.language,Engllish,English
2979.description,"Ken McLaughlin struggles to please his family in any way. He comes back from boarding school boasting poor grades and facing going through the fifth grade again, muc hto his fathers dismay....","Ken McLaughlin struggles to please his family in any way. He comes back from boarding school boasting poor grades and facing going through the fifth grade again, much to his fathers dismay...."
5328.release_date, July 1985 (USA),3 July 1985 (USA)
4640.casting,"Deanna Durbin,Robert Paige,Akim Tamiroff,David Bruce,Leonid Kinskey,June Vincent,Ray Collins,Andrew Tombes,hTomas Gomez,Clara Blandick,Olin Howland,George Cleveland","Deanna Durbin,Robert Paige,Akim Tamiroff,David Bruce,Leonid Kinskey,June Vincent,Ray Collins,Andrew Tombes,Thomas Gomez,Clara Blandick,Olin Howland,George Cleveland"
634.actors,"Michael Fshman,John A. Papa,Eve Shopsin","Michael Fishman,John A. Papa,Eve Shopsin"
57.actors,"George Clooney,Meryl Streep,iBll Murray","George Clooney,Meryl Streep,Bill Murray"
3020.language,Englih,English
3123.description,A meek pharmacist creates an alternate identity under which he plans to murder the bullying liquor salesman who has becoem his wife's lover.,A meek pharmacist creates an alternate identity under which he plans to murder the bullying liquor salesman who has become his wife's lover.
602.filming_locations,"Lonodn, England, UK","London, England, UK"
5443.id,t3t505712,tt3505712
1472.director,Paul Verehoeven,Paul Verhoeven
573.description,The Baltimore-set movie of interconnetcing story arcs deals with the challenges of reading or misreading human behavior.,The Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.
7361.id,tt089745,tt0089745
5628.name,Holwlywood Party,Hollywood Party
2725.duration,114m in,114 min
5543.language,Engvlish,English
5726.review_count,"1n63 user,82 critic","163 user,82 critic"
2524.genre,"Coedy,Romance","Comedy,Romance"
4580.language,Engilsh,English
5046.release_date,g9 January 2004 (USA),9 January 2004 (USA)
6124.review_count,"106 user,88 critic","160 user,88 critic"
169.id,tt0088993,tt0028092
2910.director,Steve Oedekewrk,Steve Oedekerk
7099.language,nglish,English
4263.director,Daniel G. Karsake,Daniel G. Karslake
2458.director,Sam Ramii,Sam Raimi
1732.review_count,NLUL,NULL
5777.name,American Garffiti,American Graffiti
3681.name,Shar kNight 3D,Shark Night 3D
2641.description,The story of three not so bright zmen who come up with a series of crazy schemes to get a friend out of jail.,The story of three not so bright men who come up with a series of crazy schemes to get a friend out of jail.
5572.casting,"uJstin Long,Kayla Servi,Eric Winter,Emmy Rossum,Ben Scott,Lou Beatty Jr.,Ben Pace,Nicole Lucas,Connie Jackson,Geoffrey Gould","Justin Long,Kayla Servi,Eric Winter,Emmy Rossum,Ben Scott,Lou Beatty Jr.,Ben Pace,Nicole Lucas,Connie Jackson,Geoffrey Gould"
72.id,tt0074512,tt0110216
5107.duration,89 imn,89 min
3321.director,"Tony Banroft,Scott Christian Sava","Tony Bancroft,Scott Christian Sava"
5291.casting,"Jeffrey Azize,hClifford Azize,Michael Campo,Matthew Sanchez,Franklin Ojeda Smith","Jeffrey Azize,Clifford Azize,Michael Campo,Matthew Sanchez,Franklin Ojeda Smith"
7179.director,Paul Slonae,Paul Sloane
5564.country,UAS,USA
4655.country,UA,USA
5788.casting,"Laurne Bittner,Christopher Nicholas Smith,Chloe Csengery,Jessica Tyler Brown,Hallie Foote,Dustin Ingram,Johanna Braddy,Katie Featherston,Brian Boland,Sprague Grayden,William Juan Prieto,Jackson Xenia Prieto,Paitoon Cheng,Eddie Medrano,Rebecca Delgado Smith","Lauren Bittner,Christopher Nicholas Smith,Chloe Csengery,Jessica Tyler Brown,Hallie Foote,Dustin Ingram,Johanna Braddy,Katie Featherston,Brian Boland,Sprague Grayden,William Juan Prieto,Jackson Xenia Prieto,Paitoon Cheng,Eddie Medrano,Rebecca Delgado Smith"
1063.actors,"Jim aLdd,Jim Morrison,Ray Manzarek","Jim Ladd,Jim Morrison,Ray Manzarek"
4164.duration,93 imn,93 min
566.language,Ejnglish,English
1812.filming_locations,"Lonon, England, UK","London, England, UK"
2829.casting,"Robert Davi,Edie McClurg,ohn Diehl,Melissa Eastwood,Zoe Myers,Jason Burkey,Rusty Martin Sr.,Dave Blamy,Robert Amaya,Johanna Jowett,Jeremy DeCarlos,Alec VanOwen,Robert Crayton,Sean Hannity,Sabrina Battiston","Robert Davi,Edie McClurg,John Diehl,Melissa Eastwood,Zoe Myers,Jason Burkey,Rusty Martin Sr.,Dave Blamy,Robert Amaya,Johanna Jowett,Jeremy DeCarlos,Alec VanOwen,Robert Crayton,Sean Hannity,Sabrina Battiston"
5672.release_date,25 December 2d004 (USA),25 December 2004 (USA)
1349.creator,"Ward Grveene,Erdman Penner","Ward Greene,Erdman Penner"
3366.duration,5 min,95 min
2683.country,"USA,FranceU,K","USA,France,UK"
6695.casting,"Aaron Burckhard,Chad Channing,Don Cobain,Jenny Cobain,Kim Cobain,Kurt Cobain,Dale Crover,Jason Everman,Dave Foster,Dave Grohl,Courtney Love,Tracey Marander,Nirhvana,Krist Novoselic,Wendy O'Connor","Aaron Burckhard,Chad Channing,Don Cobain,Jenny Cobain,Kim Cobain,Kurt Cobain,Dale Crover,Jason Everman,Dave Foster,Dave Grohl,Courtney Love,Tracey Marander,Nirvana,Krist Novoselic,Wendy O'Connor"
5654.creator,NULL***,NULL
1168.genre,"Drcama,Film-Noir","Drama,Film-Noir"
5462.casting,"Diana Angelson,Jason London,Quinton Aaron,Natalie Burn,Al Sapienza,Tom Sizemore,Meredith Salenger,Sally Kirkland,Jessica Zhou,Mari aJulieta Georoiu,Jason Tobias,Vincent Rivera,Les Brandt,Nazo Bravo,Constantin Alecse","Diana Angelson,Jason London,Quinton Aaron,Natalie Burn,Al Sapienza,Tom Sizemore,Meredith Salenger,Sally Kirkland,Jessica Zhou,Maria Julieta Georoiu,Jason Tobias,Vincent Rivera,Les Brandt,Nazo Bravo,Constantin Alecse"
3793.id,tt2937726***,tt2937726
1345.release_date,31October 1941 (USA),31 October 1941 (USA)
57.id,tt0088993,tt0432283
5073.director,Rob Reinejr,Rob Reiner
4866.name,imitless,Limitless
6910.genre,"Actoin,Adventure,Drama","Action,Adventure,Drama"
1947.language,"English,Gerxman","English,German"
2154.release_date,14 December 990 (USA),14 December 1990 (USA)
923.id,tt0382s932,tt0382932
147.id,tt0088993,tt0120855
1219.duration,165 mion,165 min
6646.genre,Horrbor,Horror
5618.casting,"Michael J. Fox,Christina Vidal,Nathan Lane,Cyndi Lauper,David Krumholtz,David Huddleston,Victor Garber,Frances Chaney,Kathryn Grody,Mary Alice,Annabelle Gurwitch,Kathleen McNenny,Jonathan C. Kamplan,Tony Hendra,Mario Todisco","Michael J. Fox,Christina Vidal,Nathan Lane,Cyndi Lauper,David Krumholtz,David Huddleston,Victor Garber,Frances Chaney,Kathryn Grody,Mary Alice,Annabelle Gurwitch,Kathleen McNenny,Jonathan C. Kaplan,Tony Hendra,Mario Todisco"
4230.id,t0t289992,tt0289992
4167.genre,"Avdenture,Drama,Romance","Adventure,Drama,Romance"
6003.genre,"Drama,Musical,Roamnce","Drama,Musical,Romance"
6877.actors,"Goldie Hawn,Chris Saandon,Richard Romanus","Goldie Hawn,Chris Sarandon,Richard Romanus"
3571.director,Mat Byrne,Matt Byrne
1549.actors,"Susa nAnspach,Bert Conway,William Douglas","Susan Anspach,Bert Conway,William Douglas"
104.id,tt0088993,tt0025091
6334.genre,"Actio,nAdventure","Action,Adventure"
2026.duration,110 mn,110 min
4891.creator,Jdohn Patrick Shanley,John Patrick Shanley
2832.creator,"Mona Simpson,Alvin Sarget","Mona Simpson,Alvin Sargent"
5949.id,tt0107i427,tt0107427
5947.actors,"Dee Wallace,Bruce Davison,Andrew Setvens","Dee Wallace,Bruce Davison,Andrew Stevens"
4531.casting,"Ray Milland,Charles Laughton,Maureen O'Sullivan,George Macready,Rita Johnson,Elsa Lanchester,Harold Vermilyea,Dan Tobi,Harry Morgan,Richard Webb,Elaine Riley,Luis Van Rooten,Lloyd Corrigan,Frank Orth,Margaret Field","Ray Milland,Charles Laughton,Maureen O'Sullivan,George Macready,Rita Johnson,Elsa Lanchester,Harold Vermilyea,Dan Tobin,Harry Morgan,Richard Webb,Elaine Riley,Luis Van Rooten,Lloyd Corrigan,Frank Orth,Margaret Field"
613.review_count,"11n user,5 critic","11 user,5 critic"
293.genre,"Action,Adventurbe","Action,Adventure"
2125.creator,"George Gallo,Marianne Wibjberley","George Gallo,Marianne Wibberley"
5584.description,"During World War II, mathematician Alan Turing tries to crck the enigma code with help from fellow mathematicians.","During World War II, mathematician Alan Turing tries to crack the enigma code with help from fellow mathematicians."
6770.actors,"Dominic Cooper,Samuel Lb. Jackson,Gloria Reuben","Dominic Cooper,Samuel L. Jackson,Gloria Reuben"
3277.description,"A man is trying desperatey to be certified insane during World War II, so he can stop flying missions.","A man is trying desperately to be certified insane during World War II, so he can stop flying missions."
6360.actors,"Brandy Schaefer,ack Andrews,Bobby Roe","Brandy Schaefer,Zack Andrews,Bobby Roe"
3787.name,Kigdom of Heaven,Kingdom of Heaven
5333.id,tt1426329***,tt1426329
6020.actors,"Jack Abramoff,Tom DeLaoy,William Branner","Jack Abramoff,Tom DeLay,William Branner"
2199.id,tt1014814,tt0114814
131.id,tt0088993,tt1345836
224.description,An up-and-coming poker player tries to prove himself in a high-stakes match against a long-time master of vthe game.,An up-and-coming poker player tries to prove himself in a high-stakes match against a long-time master of the game.
3355.casting,"Christian Slater,Kevin Bacon,Gary Oldman,Embeth Davidtz,William H. Macy,Stephe nTobolowsky,Brad Dourif,R. Lee Ermey,Mia Kirshner,Ben Slack,Stefan Gierasch,Kyra Sedgwick,Alex Bookston,Richie Allan,Herb Ritts","Christian Slater,Kevin Bacon,Gary Oldman,Embeth Davidtz,William H. Macy,Stephen Tobolowsky,Brad Dourif,R. Lee Ermey,Mia Kirshner,Ben Slack,Stefan Gierasch,Kyra Sedgwick,Alex Bookston,Richie Allan,Herb Ritts"
1353.duration,74 mni,74 min
711.release_date,17 gJune 1988 (USA),17 June 1988 (USA)
266.genre,"Comedy,Cirme,Fantasy","Comedy,Crime,Fantasy"
5264.genre,"Cmedy,Horror,Thriller","Comedy,Horror,Thriller"
3700.review_count,"5 useor,7 critic","5 user,7 critic"
126.id,tt0088993,tt1144884
1677.actors,"Nicolas Cage,Nicole Kidamn,Cam Gigandet","Nicolas Cage,Nicole Kidman,Cam Gigandet"
229.actors,"Burt Lancaster,Shelely Winters,Telly Savalas","Burt Lancaster,Shelley Winters,Telly Savalas"
5228.actors,"Will Rogers,Tom Brown,Anitab Louise","Will Rogers,Tom Brown,Anita Louise"
3767.release_date,17 Marc h2006 (USA),17 March 2006 (USA)
6213.name,Indigeonus,Indigenous
4009.country,UA,USA
6302.director,Eric Valetet,Eric Valette
3138.review_count,"228 user,251 crnitic","228 user,251 critic"
1395.release_date,26 June 1998 (USA)***,26 June 1998 (USA)
6030.genre,"Action,Covmedy,Crime","Action,Comedy,Crime"
3867.description,"When a desperate movie producer fails to get a major star for his bargain basementg film, he decides to shoot the film secretly around him.","When a desperate movie producer fails to get a major star for his bargain basement film, he decides to shoot the film secretly around him."
5930.id,t0249478,tt0249478
4080.genre,"AdventureComedy,Drama","Adventure,Comedy,Drama"
6994.review_count,"57 user,56 critic","157 user,56 critic"
7001.genre,"Horror,Mystery,SciF-i","Horror,Mystery,Sci-Fi"
3286.id,tst0012349,tt0012349
4403.filming_locations,tNULL,NULL
3002.id,ttx0970411,tt0970411
4822.director,Perston Sturges,Preston Sturges
3934.review_count,"14 usr,21 critic","14 user,21 critic"
2915.actors,"Brendan Fraser,Brooe Shields,Ricky Garcia","Brendan Fraser,Brooke Shields,Ricky Garcia"
2769.release_date,0 March 1964 (USA),20 March 1964 (USA)
7106.filming_locations,"Kenett Square, Pennsylvania, USA","Kennett Square, Pennsylvania, USA"
2269.creator,Barry L.n Levy,Barry L. Levy
4110.review_count,"85u ser,38 critic","85 user,38 critic"
4190.id,tt084509,tt0084509
2996.id,tt0008855,tt0080855
1078.duration,NULyL,NULL
1371.description,A hotel handyman's life changes when the lavish bedtime stories he tells his niee and nephew start to magically come true.,A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.
319.description,A teenagr who accidentally committed matricide finds himself being hunted together with his girlfriend and mates by his now crazed father.,A teenager who accidentally committed matricide finds himself being hunted together with his girlfriend and mates by his now crazed father.
4849.country,SA,USA
3583.genre,"kAction,Horror,Sci-Fi","Action,Horror,Sci-Fi"
6144.duration,96 mni,96 min
3005.id,tt0396707***,tt0396707
436.description,"A young man turuns to a witch doctor to lure the woman he loves away from her fiance, but instead turns her into a zombie slave.","A young man turns to a witch doctor to lure the woman he loves away from her fiance, but instead turns her into a zombie slave."
6528.director,Pete Trvais,Pete Travis
6190.director,"Robert Z. Leoanrd,Busby Berkeley","Robert Z. Leonard,Busby Berkeley"
5203.duration,86j min,86 min
5399.release_date,3 March 2009 (USA),13 March 2009 (USA)
469.release_date,2 October 1987 (UAS),2 October 1987 (USA)
6144.review_count,"21 cuser,9 critic","21 user,9 critic"
6671.actors,"Matthew Perry,Elizabeth Hurley,Bruce Cfampbell","Matthew Perry,Elizabeth Hurley,Bruce Campbell"
1351.director,"Wilfredb Jackson,Harve Foster","Wilfred Jackson,Harve Foster"
4333.release_date,4 September 004 (Germany),4 September 2004 (Germany)
3730.description,"Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, disvsecting questions of race, relationships, violence and future prospects.","Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, dissecting questions of race, relationships, violence and future prospects."
1004.language,Englisph,English
3090.actors,"ob Hope,Madeleine Carroll,Gale Sondergaard","Bob Hope,Madeleine Carroll,Gale Sondergaard"
1840.release_date,21 January 1983 (UAS),21 January 1983 (USA)
1105.country,SA,USA
5550.language,Engilsh,English
2741.genre,"ActionAdventure,Mystery","Action,Adventure,Mystery"
725.name,Stucki n Love,Stuck in Love
